@rel(Associated_To)
@from(EVC)key|@to(EVCNode)key
VPWS:159403|12.82.24.62/VPWS:159403
VPLS:171606|12.82.0.69/VPLS:171606
VPLS:150986|12.82.82.22/VPLS:150986
VPLS:25965|150.0.0.167/VPLS:25965
VPLS:134236|12.82.76.27/VPLS:134236
VPWS:167536|12.82.90.11/VPWS:167536
VPWS:152588|12.82.74.27/VPWS:152588
VPLS:125532|12.82.24.60/VPLS:125532
VPLS:174751|12.82.80.31/VPLS:174751
13979:37435|12.122.215.39/13979:37435
VPWS:76447|12.82.24.63/VPWS:76447
VPWS:72203|12.82.74.26/VPWS:72203
VPWS:149695|12.82.0.80/VPWS:149695
VPWS:29427|143.0.68.230/VPWS:29427
VPWS:21886|10.144.0.122/VPWS:21886
VPLS:139245|12.82.100.3/VPLS:139245
VPWS:172502|12.82.24.43/VPWS:172502
VPLS:144583|12.82.0.70/VPLS:144583
VPLS:107431|12.82.118.15/VPLS:107431
VPWS:159829|12.82.104.6/VPWS:159829
VPLS:100257|12.82.96.24/VPLS:100257
VPLS:175004|12.82.8.65/VPLS:175004
VPLS:109142|12.82.60.30/VPLS:109142
VPWS:143438|12.82.64.22/VPWS:143438
VPLS:61224|10.204.90.89/VPLS:61224
VPLS:109205|12.82.78.28/VPLS:109205
VPLS:108315|12.82.114.14/VPLS:108315
VPWS:175347|12.82.8.69/VPWS:175347
VPWS:93517|12.82.88.24/VPWS:93517
VPWS:79111|12.82.72.18/VPWS:79111
VPLS:56155|12.82.0.72/VPLS:56155
VPWS:93077|12.82.66.23/VPWS:93077
VPLS:132560|12.82.80.16/VPLS:132560
VPLS:111827|12.82.40.87/VPLS:111827
VPLS:25599|10.204.83.194/VPLS:25599
VPWS:112326|12.82.104.31/VPWS:112326
VPWS:146953|12.82.100.20/VPWS:146953
VPWS:141546|12.82.114.11/VPWS:141546
VPWS:80664|12.82.24.27/VPWS:80664
VPWS:170700|12.82.118.6/VPWS:170700
VPWS:84887|12.82.56.2/VPWS:84887
VPWS:91947|12.82.0.45/VPWS:91947
VPWS:79524|12.82.118.6/VPWS:79524
VPLS:158139|12.82.109.3/VPLS:158139
VPWS:112373|12.82.24.64/VPWS:112373
VPLS:125656|12.82.8.88/VPLS:125656
VPWS:146115|12.82.56.2/VPWS:146115
VPLS:107414|12.82.118.14/VPLS:107414
VPLS:158960|12.82.0.69/VPLS:158960
VPLS:139266|12.82.100.3/VPLS:139266
VPLS:150589|12.82.102.25/VPLS:150589
VPLS:134410|12.82.0.71/VPLS:134410
VPLS:166966|12.82.127.129/VPLS:166966
VPLS:149285|12.82.16.67/VPLS:149285
13979:186821|12.122.215.75/13979:186821
VPWS:176147|12.82.16.40/VPWS:176147
VPLS:33703|10.204.144.126/VPLS:33703
VPWS:171958|12.82.8.78/VPWS:171958
VPWS:84858|12.82.76.27/VPWS:84858
VPWS:81400|12.82.56.3/VPWS:81400
VPLS:105910|12.82.60.20/VPLS:105910
VPWS:127164|12.82.70.30/VPWS:127164
VPLS:149287|12.82.16.79/VPLS:149287
VPLS:89662|12.82.16.58/VPLS:89662
VPWS:85390|12.82.88.20/VPWS:85390
VPWS:173451|12.82.102.25/VPWS:173451
VPLS:56149|12.82.0.46/VPLS:56149
VPWS:83071|12.82.74.25/VPWS:83071
21326:1729|165.87.250.55/21326:1729
VPWS:180862|12.82.110.16/VPWS:180862
VPWS:83632|12.82.72.27/VPWS:83632
VPWS:63606|8.8.0.239/VPWS:63606
VPWS:185984|12.82.24.46/VPWS:185984
VPWS:115352|12.82.94.24/VPWS:115352
VPLS:109837|12.82.114.12/VPLS:109837
VPWS:134788|12.82.40.95/VPWS:134788
VPLS:155621|12.82.0.76/VPLS:155621
VPLS:108832|12.82.66.1/VPLS:108832
VPWS:155580|12.82.16.70/VPWS:155580
VPWS:163940|12.82.72.25/VPWS:163940
VPWS:104605|12.82.66.23/VPWS:104605
VPWS:161374|12.82.86.22/VPWS:161374
VPWS:128746|12.82.56.2/VPWS:128746
13979:37333|12.122.215.1/13979:37333
21302:45264|32.120.184.252/21302:45264
VPWS:158132|12.82.76.18/VPWS:158132
21302:154885|32.119.208.124/21302:154885
VPLS:153807|12.82.16.65/VPLS:153807
VPLS:130183|12.82.24.1/VPLS:130183
VPLS:140732|12.82.70.27/VPLS:140732
VPWS:171395|12.82.16.96/VPWS:171395
VPLS:104691|12.82.56.8/VPLS:104691
VPWS:139320|12.82.40.95/VPWS:139320
VPWS:131120|12.82.0.46/VPWS:131120
VPWS:116449|12.82.114.11/VPWS:116449
VPWS:134056|12.82.60.18/VPWS:134056
VPLS:118279|12.82.114.11/VPLS:118279
VPLS:138986|12.82.24.1/VPLS:138986
VPLS:118690|12.82.118.6/VPLS:118690
VPLS:166171|12.82.16.93/VPLS:166171
VPLS:26704|10.204.84.155/VPLS:26704
VPWS:96668|12.82.16.64/VPWS:96668
VPLS:158650|12.82.40.91/VPLS:158650
VPLS:170135|12.82.32.75/VPLS:170135
VPWS:102257|12.82.56.1/VPWS:102257
VPLS:151565|12.82.82.28/VPLS:151565
13979:96305|12.122.215.63/13979:96305
VPWS:112378|12.82.82.23/VPWS:112378
VPWS:124251|12.82.100.5/VPWS:124251
VPLS:175515|12.82.55.3/VPLS:175515
VPLS:24532|10.204.66.99/VPLS:24532
13979:2932|12.122.215.13/13979:2932
VPLS:138034|12.82.110.4/VPLS:138034
VPWS:111468|12.82.114.15/VPWS:111468
VPWS:143251|12.82.16.81/VPWS:143251
VPLS:122083|12.82.118.14/VPLS:122083
VPWS:156268|12.82.40.108/VPWS:156268
VPLS:91414|12.82.100.16/VPLS:91414
VPLS:167477|12.82.76.24/VPLS:167477
VPLS:29717|10.204.11.42/VPLS:29717
VPWS:88811|12.82.118.6/VPWS:88811
VPWS:91069|12.82.40.100/VPWS:91069
VPWS:116324|12.82.102.27/VPWS:116324
VPWS:118177|12.82.0.73/VPWS:118177
VPWS:181287|12.82.74.25/VPWS:181287
VPWS:130221|12.82.118.5/VPWS:130221
VPWS:77439|12.82.118.3/VPWS:77439
VPWS:182130|12.82.16.79/VPWS:182130
VPWS:129124|12.82.40.96/VPWS:129124
VPLS:119948|12.82.78.28/VPLS:119948
VPLS:62892|10.204.90.159/VPLS:62892
VPLS:130606|12.82.16.67/VPLS:130606
VPWS:97904|12.82.58.1/VPWS:97904
VPWS:148688|12.82.80.14/VPWS:148688
VPWS:153130|12.82.109.2/VPWS:153130
VPWS:119898|12.82.60.23/VPWS:119898
VPLS:64079|12.82.40.101/VPLS:64079
VPLS:165692|12.82.102.25/VPLS:165692
VPLS:125418|12.82.0.62/VPLS:125418
VPLS:130442|12.82.16.68/VPLS:130442
VPWS:118912|12.82.0.45/VPWS:118912
VPWS:177787|12.82.8.100/VPWS:177787
VPLS:129717|12.82.40.91/VPLS:129717
VPLS:67681|12.82.124.64/VPLS:67681
VPWS:65948|12.82.66.22/VPWS:65948
VPWS:184643|12.82.86.22/VPWS:184643
VPWS:82973|12.82.0.59/VPWS:82973
VPWS:126484|12.82.24.61/VPWS:126484
VPLS:66183|12.82.76.27/VPLS:66183
VPWS:146753|12.82.16.40/VPWS:146753
VPWS:122412|12.82.70.31/VPWS:122412
VPWS:110994|12.82.64.17/VPWS:110994
21302:55053|165.87.253.163/21302:55053
VPLS:122656|12.82.90.19/VPLS:122656
13979:24286|12.122.215.3/13979:24286
VPLS:136131|12.82.40.110/VPLS:136131
VPWS:71019|12.82.16.57/VPWS:71019
VPWS:126422|12.82.24.61/VPWS:126422
VPWS:147709|12.82.76.21/VPWS:147709
13979:58032|12.122.215.47/13979:58032
VPLS:116896|12.82.118.15/VPLS:116896
VPWS:70440|12.82.72.19/VPWS:70440
VPWS:88706|12.82.16.65/VPWS:88706
VPLS:184079|12.82.114.12/VPLS:184079
VPLS:141891|12.82.40.110/VPLS:141891
VPLS:121960|12.82.76.31/VPLS:121960
VPWS:160069|12.82.76.26/VPWS:160069
VPWS:84995|12.82.16.57/VPWS:84995
VPWS:95363|12.82.0.72/VPWS:95363
VPWS:171391|12.82.0.43/VPWS:171391
VPLS:138462|12.82.16.68/VPLS:138462
VPLS:113279|1.2.3.4/VPLS:113279
VPLS:139861|12.82.0.72/VPLS:139861
VPWS:93000|12.82.56.2/VPWS:93000
VPWS:133573|12.82.16.81/VPWS:133573
VPWS:169889|12.82.8.79/VPWS:169889
VPLS:127072|12.82.0.73/VPLS:127072
VPWS:142092|12.82.72.18/VPWS:142092
VPWS:182823|12.82.100.6/VPWS:182823
VPWS:152443|12.82.114.9/VPWS:152443
VPWS:168012|12.82.24.30/VPWS:168012
13979:29188|12.122.215.63/13979:29188
VPWS:169808|12.82.8.79/VPWS:169808
VPWS:173411|12.82.0.71/VPWS:173411
21302:157667:624850|32.120.132.124/21302:157667:624850
VPLS:90393|12.82.114.10/VPLS:90393
VPWS:121669|12.82.114.5/VPWS:121669
VPLS:62844|12.82.114.10/VPLS:62844
VPLS:140188|12.82.16.67/VPLS:140188
VPLS:106262|12.82.68.1/VPLS:106262
VPWS:132194|12.82.0.43/VPWS:132194
VPWS:168381|12.82.56.9/VPWS:168381
21302:114148|165.87.253.163/21302:114148
VPLS:121990|12.82.96.26/VPLS:121990
VPLS:180688|12.82.106.2/VPLS:180688
VPLS:171117|12.82.66.20/VPLS:171117
VPLS:126187|1.2.3.4/VPLS:126187
VPWS:94768|12.82.118.20/VPWS:94768
VPWS:146874|12.82.60.18/VPWS:146874
VPLS:116330|12.82.70.28/VPLS:116330
VPWS:109674|12.82.8.60/VPWS:109674
VPWS:117541|12.82.114.3/VPWS:117541
VPLS:157137|12.82.0.52/VPLS:157137
VPLS:129866|12.82.70.31/VPLS:129866
VPLS:78773|12.82.114.11/VPLS:78773
VPWS:126196|12.82.70.30/VPWS:126196
VPWS:160285|12.82.118.5/VPWS:160285
VPLS:137119|12.82.40.91/VPLS:137119
VPLS:143703|12.82.8.65/VPLS:143703
VPLS:144792|12.82.8.55/VPLS:144792
VPLS:107160|12.82.24.30/VPLS:107160
VPLS:143843|12.82.0.86/VPLS:143843
VPLS:26215|10.204.9.93/VPLS:26215
VPWS:178826|12.82.8.56/VPWS:178826
VPWS:92849|12.82.66.22/VPWS:92849
VPWS:172509|12.82.24.30/VPWS:172509
VPWS:99072|12.82.118.5/VPWS:99072
VPWS:58849|12.82.114.9/VPWS:58849
VPLS:145284|12.82.16.76/VPLS:145284
VPLS:160967|12.82.100.14/VPLS:160967
VPWS:101281|12.82.40.111/VPWS:101281
VPLS:90173|12.82.110.5/VPLS:90173
VPLS:155877|12.82.8.60/VPLS:155877
VPWS:100083|12.82.104.9/VPWS:100083
VPLS:150956|12.82.40.110/VPLS:150956
VPWS:155873|12.82.98.18/VPWS:155873
VPWS:98850|12.82.104.19/VPWS:98850
21326:31893|165.87.250.73/21326:31893
VPWS:94415|12.82.40.111/VPWS:94415
VPLS:138879|12.82.24.30/VPLS:138879
13979:134277|12.122.215.16/13979:134277
VPWS:166212|12.82.8.59/VPWS:166212
VPWS:158693|12.82.0.52/VPWS:158693
VPLS:155621|12.82.0.54/VPLS:155621
VPWS:80271|12.82.80.21/VPWS:80271
VPWS:129125|12.82.40.95/VPWS:129125
VPWS:115502|12.82.0.73/VPWS:115502
VPWS:168865|12.82.16.93/VPWS:168865
VPWS:79744|12.82.56.2/VPWS:79744
VPWS:165960|12.82.40.111/VPWS:165960
VPLS:118095|12.82.16.58/VPLS:118095
VPWS:166341|12.82.82.22/VPWS:166341
VPWS:121376|12.82.114.7/VPWS:121376
VPLS:116520|1.2.3.4/VPLS:116520
VPLS:174643|12.82.126.192/VPLS:174643
VPWS:153160|12.82.16.50/VPWS:153160
21326:124804|165.87.250.161/21326:124804
VPWS:101728|12.82.40.96/VPWS:101728
VPWS:127670|12.82.118.5/VPWS:127670
VPLS:104549|12.82.88.24/VPLS:104549
VPWS:130110|12.82.66.23/VPWS:130110
VPWS:105173|12.82.104.25/VPWS:105173
VPLS:112133|12.82.114.10/VPLS:112133
VPWS:119812|12.82.16.50/VPWS:119812
VPLS:127081|12.82.96.19/VPLS:127081
VPWS:77096|12.82.74.25/VPWS:77096
VPLS:182627|12.82.40.112/VPLS:182627
VPWS:179450|12.82.40.126/VPWS:179450
VPLS:172454|12.82.114.12/VPLS:172454
VPWS:149953|12.82.90.11/VPWS:149953
VPLS:116817|12.82.109.3/VPLS:116817
VPLS:184546|12.82.0.76/VPLS:184546
VPLS:179149|12.82.74.2/VPLS:179149
VPWS:78769|12.82.86.23/VPWS:78769
VPWS:87038|12.82.90.19/VPWS:87038
13979:130413|12.122.215.42/13979:130413
VPWS:80252|12.82.56.1/VPWS:80252
VPLS:109238|12.82.78.1/VPLS:109238
VPLS:128976|12.82.80.29/VPLS:128976
VPWS:103236|12.82.104.3/VPWS:103236
VPLS:60820|12.82.76.30/VPLS:60820
VPWS:77299|12.82.16.40/VPWS:77299
VPWS:155905|12.82.110.4/VPWS:155905
VPLS:95349|12.82.110.4/VPLS:95349
VPWS:78939|12.82.74.26/VPWS:78939
VPWS:126116|12.82.24.61/VPWS:126116
VPWS:163587|12.82.88.20/VPWS:163587
VPWS:157392|12.82.72.25/VPWS:157392
VPWS:132354|12.82.56.3/VPWS:132354
VPWS:152838|12.82.74.26/VPWS:152838
VPLS:154211|12.82.74.24/VPLS:154211
VPLS:111828|12.82.40.87/VPLS:111828
VPWS:172928|12.82.40.85/VPWS:172928
VPWS:67509|12.82.66.23/VPWS:67509
VPWS:123754|12.82.16.65/VPWS:123754
VPWS:127694|12.82.118.5/VPWS:127694
VPWS:104155|12.82.109.2/VPWS:104155
VPWS:91845|12.82.86.27/VPWS:91845
VPWS:178135|12.82.32.75/VPWS:178135
VPLS:26462|150.0.0.232/VPLS:26462
VPLS:109381|12.82.24.62/VPLS:109381
VPWS:178325|12.82.104.20/VPWS:178325
VPLS:123383|12.82.24.55/VPLS:123383
VPLS:113489|12.82.24.43/VPLS:113489
VPWS:105886|12.82.66.23/VPWS:105886
VPWS:139980|12.82.32.78/VPWS:139980
VPWS:142959|12.82.100.5/VPWS:142959
VPWS:104584|12.82.16.74/VPWS:104584
VPWS:75559|12.82.74.25/VPWS:75559
VPWS:158545|12.82.40.125/VPWS:158545
VPWS:166403|12.82.0.46/VPWS:166403
VPLS:148529|12.82.16.67/VPLS:148529
VPWS:99710|12.82.76.27/VPWS:99710
VPWS:179807|12.82.62.4/VPWS:179807
VPWS:86613|12.82.100.20/VPWS:86613
VPWS:101084|12.82.118.17/VPWS:101084
VPLS:155714|12.82.60.23/VPLS:155714
VPWS:72679|12.82.86.23/VPWS:72679
VPLS:113779|12.82.92.25/VPLS:113779
VPWS:156901|12.82.8.59/VPWS:156901
VPWS:108485|12.82.96.9/VPWS:108485
VPWS:116443|12.82.0.72/VPWS:116443
VPWS:103283|12.82.104.30/VPWS:103283
VPLS:110469|12.82.92.30/VPLS:110469
13979:122245|12.122.215.39/13979:122245
VPWS:171621|12.82.40.124/VPWS:171621
VPWS:113511|12.82.24.61/VPWS:113511
VPWS:157201|12.82.40.91/VPWS:157201
VPWS:91749|12.82.16.57/VPWS:91749
VPWS:126391|12.82.24.62/VPWS:126391
VPWS:95232|12.82.82.27/VPWS:95232
VPWS:148921|12.82.76.21/VPWS:148921
VPWS:147473|12.82.74.25/VPWS:147473
VPWS:142968|12.82.90.15/VPWS:142968
VPLS:112495|12.82.102.22/VPLS:112495
VPLS:65098|12.82.40.79/VPLS:65098
VPLS:138385|12.82.16.80/VPLS:138385
VPWS:150842|12.82.86.27/VPWS:150842
VPWS:158583|12.82.40.92/VPWS:158583
VPWS:113844|12.82.102.27/VPWS:113844
VPWS:130776|12.82.72.18/VPWS:130776
VPLS:133590|12.82.24.50/VPLS:133590
VPLS:54464|12.82.8.87/VPLS:54464
VPLS:134980|12.82.40.110/VPLS:134980
VPLS:108719|12.82.114.11/VPLS:108719
VPWS:146947|12.82.98.18/VPWS:146947
21326:132776|32.119.202.248/21326:132776
VPWS:104255|12.82.74.29/VPWS:104255
VPLS:138990|12.82.24.1/VPLS:138990
VPLS:65437|12.82.114.13/VPLS:65437
VPLS:112928|12.82.92.17/VPLS:112928
VPWS:166630|12.82.8.69/VPWS:166630
VPLS:129555|12.82.16.79/VPLS:129555
VPWS:88993|12.82.8.55/VPWS:88993
VPWS:116495|12.82.104.6/VPWS:116495
VPWS:148445|12.82.102.24/VPWS:148445
VPWS:118692|12.82.8.60/VPWS:118692
VPWS:80845|12.82.102.4/VPWS:80845
VPLS:138646|12.82.96.20/VPLS:138646
VPWS:158582|12.82.40.125/VPWS:158582
VPWS:116456|12.82.114.10/VPWS:116456
VPWS:72118|12.82.102.4/VPWS:72118
VPWS:102980|12.82.76.29/VPWS:102980
VPLS:106829|12.82.80.31/VPLS:106829
VPWS:89206|12.82.114.11/VPWS:89206
VPWS:80025|12.82.118.5/VPWS:80025
VPWS:119252|12.82.8.69/VPWS:119252
VPLS:101723|12.82.40.101/VPLS:101723
VPWS:89227|12.82.72.19/VPWS:89227
VPLS:100629|1.2.3.4/VPLS:100629
VPWS:85325|12.82.72.19/VPWS:85325
VPWS:168190|12.82.8.81/VPWS:168190
VPLS:98797|12.82.114.11/VPLS:98797
VPLS:177861|12.82.0.3/VPLS:177861
VPWS:26507|143.0.68.46/VPWS:26507
VPWS:165792|12.82.76.18/VPWS:165792
VPWS:79227|12.82.80.14/VPWS:79227
VPWS:160355|12.82.63.5/VPWS:160355
VPWS:153152|12.82.76.27/VPWS:153152
VPWS:76344|12.82.16.40/VPWS:76344
VPWS:98729|12.82.56.2/VPWS:98729
VPLS:116313|12.82.78.10/VPLS:116313
VPWS:132419|12.82.40.133/VPWS:132419
VPLS:112457|12.82.40.86/VPLS:112457
VPLS:184198|12.82.78.26/VPLS:184198
VPLS:135599|12.82.16.82/VPLS:135599
VPLS:107200|12.82.78.1/VPLS:107200
VPLS:107021|12.82.40.86/VPLS:107021
VPLS:135158|12.82.40.110/VPLS:135158
VPWS:111822|12.82.16.66/VPWS:111822
VPLS:178805|12.82.72.31/VPLS:178805
VPWS:124461|12.82.56.7/VPWS:124461
VPLS:98797|12.82.114.10/VPLS:98797
VPWS:154770|12.82.24.49/VPWS:154770
VPWS:172146|12.82.8.59/VPWS:172146
VPWS:87736|12.82.74.30/VPWS:87736
VPWS:126192|12.82.56.1/VPWS:126192
VPWS:162287|12.82.24.61/VPWS:162287
VPLS:110418|12.82.116.2/VPLS:110418
VPLS:106751|12.82.80.22/VPLS:106751
VPWS:158679|12.82.40.91/VPWS:158679
VPLS:104030|12.82.70.28/VPLS:104030
VPWS:171752|12.82.118.10/VPWS:171752
VPWS:125129|12.82.70.31/VPWS:125129
VPLS:28003|10.144.0.147/VPLS:28003
VPLS:136199|12.82.74.29/VPLS:136199
VPLS:129517|12.82.102.23/VPLS:129517
VPWS:152002|12.82.0.74/VPWS:152002
VPLS:107098|12.82.40.86/VPLS:107098
VPLS:184075|12.82.16.40/VPLS:184075
VPWS:73381|12.82.66.23/VPWS:73381
VPWS:84622|12.82.8.67/VPWS:84622
VPWS:149320|12.82.72.19/VPWS:149320
VPWS:105479|12.82.40.100/VPWS:105479
VPWS:139873|12.82.86.22/VPWS:139873
VPLS:154017|12.82.0.70/VPLS:154017
VPWS:164990|12.82.24.43/VPWS:164990
VPWS:82649|12.82.80.27/VPWS:82649
VPWS:156997|12.82.40.110/VPWS:156997
VPLS:116806|12.82.86.26/VPLS:116806
VPWS:170315|12.82.0.70/VPWS:170315
VPWS:151357|12.82.24.61/VPWS:151357
VPWS:136887|12.82.94.25/VPWS:136887
VPWS:121623|12.82.114.2/VPWS:121623
VPWS:71773|12.82.114.11/VPWS:71773
VPWS:75517|12.82.86.22/VPWS:75517
VPWS:160350|12.82.0.72/VPWS:160350
VPWS:174741|12.82.104.9/VPWS:174741
VPWS:157519|12.82.0.54/VPWS:157519
VPLS:117002|12.82.118.14/VPLS:117002
VPWS:162604|12.82.82.29/VPWS:162604
VPLS:179214|12.82.24.1/VPLS:179214
VPWS:170875|12.82.98.13/VPWS:170875
VPWS:148323|12.82.60.17/VPWS:148323
VPWS:148304|12.82.86.22/VPWS:148304
VPLS:169229|12.82.96.23/VPLS:169229
VPWS:129928|12.82.70.30/VPWS:129928
VPLS:130466|12.82.40.91/VPLS:130466
VPWS:136691|12.82.82.24/VPWS:136691
VPWS:102823|12.82.82.8/VPWS:102823
13979:104232|12.122.215.6/13979:104232
VPWS:147643|12.82.0.69/VPWS:147643
VPWS:135411|12.82.90.10/VPWS:135411
VPWS:80779|12.82.80.15/VPWS:80779
VPWS:90351|12.82.118.19/VPWS:90351
VPWS:97603|12.82.80.14/VPWS:97603
VPWS:105408|12.82.0.45/VPWS:105408
VPLS:133647|12.82.96.19/VPLS:133647
VPWS:117687|12.82.40.91/VPWS:117687
VPWS:185410|12.82.32.76/VPWS:185410
VPLS:126416|12.82.96.1/VPLS:126416
VPWS:152600|12.82.8.59/VPWS:152600
VPLS:183794|12.82.16.40/VPLS:183794
VPWS:176592|12.82.8.100/VPWS:176592
VPWS:117287|12.82.114.1/VPWS:117287
VPWS:126386|12.82.24.61/VPWS:126386
VPWS:125622|12.82.24.62/VPWS:125622
VPLS:153065|12.82.40.122/VPLS:153065
VPLS:131920|12.82.68.1/VPLS:131920
VPWS:173676|12.82.63.1/VPWS:173676
VPWS:53957|12.82.82.8/VPWS:53957
VPLS:159109|12.82.98.18/VPLS:159109
VPLS:138168|1.2.3.4/VPLS:138168
VPLS:105301|12.82.56.8/VPLS:105301
VPWS:119930|12.82.60.22/VPWS:119930
VPWS:89439|12.82.114.11/VPWS:89439
VPWS:125881|12.82.24.61/VPWS:125881
VPLS:85969|12.82.0.49/VPLS:85969
VPWS:114219|12.82.24.61/VPWS:114219
VPWS:132901|12.82.82.8/VPWS:132901
VPWS:63670|10.204.166.81/VPWS:63670
VPLS:171965|12.82.98.14/VPLS:171965
VPWS:136277|12.82.96.18/VPWS:136277
VPWS:149902|12.82.0.47/VPWS:149902
21302:135054|165.87.253.163/21302:135054
VPWS:179629|12.82.118.5/VPWS:179629
VPWS:125611|12.82.40.96/VPWS:125611
VPLS:103774|12.82.68.1/VPLS:103774
VPWS:182523|12.82.40.82/VPWS:182523
VPWS:83322|12.82.8.69/VPWS:83322
VPLS:65187|12.82.78.10/VPLS:65187
13979:136757|12.122.215.8/13979:136757
VPWS:171906|12.82.40.124/VPWS:171906
VPLS:173785|12.82.32.76/VPLS:173785
VPWS:178023|12.82.8.99/VPWS:178023
VPWS:145438|12.82.80.15/VPWS:145438
VPLS:172547|12.82.82.16/VPLS:172547
VPLS:109446|12.82.78.1/VPLS:109446
VPWS:135874|12.82.70.30/VPWS:135874
VPWS:157372|12.82.78.21/VPWS:157372
VPLS:141718|12.82.24.70/VPLS:141718
VPWS:120313|12.82.90.11/VPWS:120313
VPLS:113438|12.82.74.3/VPLS:113438
VPWS:120959|12.82.24.58/VPWS:120959
VPWS:156471|12.82.94.17/VPWS:156471
VPWS:97784|12.82.104.16/VPWS:97784
VPLS:129380|12.82.56.6/VPLS:129380
VPWS:94077|12.82.56.1/VPWS:94077
VPLS:59663|12.82.0.46/VPLS:59663
VPWS:176050|12.82.94.17/VPWS:176050
VPWS:162808|12.82.16.57/VPWS:162808
VPLS:181818|12.82.24.65/VPLS:181818
VPWS:57477|12.82.0.59/VPWS:57477
VPWS:149113|12.82.8.54/VPWS:149113
VPLS:63297|12.82.114.9/VPLS:63297
VPLS:135008|12.82.40.124/VPLS:135008
VPWS:170316|12.82.8.59/VPWS:170316
VPWS:81766|12.82.114.11/VPWS:81766
VPWS:74320|12.82.66.22/VPWS:74320
VPWS:153914|12.82.40.82/VPWS:153914
VPWS:86073|12.82.104.3/VPWS:86073
VPLS:114333|12.82.114.14/VPLS:114333
VPLS:176090|12.82.98.19/VPLS:176090
VPLS:134938|12.82.40.124/VPLS:134938
VPLS:28701|10.204.83.98/VPLS:28701
VPLS:154094|12.82.92.25/VPLS:154094
VPWS:92984|12.82.40.102/VPWS:92984
VPLS:156127|12.82.0.52/VPLS:156127
VPWS:120933|12.82.92.31/VPWS:120933
VPWS:98898|12.82.40.111/VPWS:98898
VPLS:26758|10.204.83.196/VPLS:26758
VPLS:153309|12.82.0.69/VPLS:153309
VPWS:153968|12.82.8.76/VPWS:153968
VPWS:158766|12.82.86.24/VPWS:158766
VPLS:124826|12.82.102.1/VPLS:124826
VPLS:107564|12.82.16.60/VPLS:107564
VPLS:149414|1.2.3.4/VPLS:149414
VPLS:144733|12.82.24.48/VPLS:144733
13979:7134|12.122.215.10/13979:7134
VPWS:121507|12.82.114.11/VPWS:121507
VPWS:184651|12.82.16.66/VPWS:184651
VPLS:132361|12.82.60.29/VPLS:132361
21326:132776|32.119.200.248/21326:132776
VPWS:132388|12.82.70.30/VPWS:132388
VPWS:94646|12.82.76.28/VPWS:94646
VPWS:182989|12.82.56.2/VPWS:182989
VPWS:157463|12.82.96.2/VPWS:157463
VPLS:128253|12.82.16.67/VPLS:128253
VPLS:99858|12.82.68.1/VPLS:99858
VPLS:114405|12.82.110.4/VPLS:114405
VPWS:173097|12.82.8.76/VPWS:173097
VPWS:161616|12.82.76.27/VPWS:161616
VPWS:98475|12.82.66.22/VPWS:98475
VPLS:38935|12.82.24.1/VPLS:38935
VPWS:142180|12.82.40.33/VPWS:142180
VPWS:120685|12.82.82.24/VPWS:120685
VPLS:59590|12.82.114.9/VPLS:59590
VPWS:116050|12.82.72.19/VPWS:116050
VPWS:97704|12.82.104.16/VPWS:97704
VPLS:135235|1.2.3.4/VPLS:135235
VPWS:161037|12.82.64.22/VPWS:161037
VPWS:94297|12.82.104.3/VPWS:94297
VPWS:79974|12.82.74.25/VPWS:79974
VPLS:29849|148.0.131.204/VPLS:29849
VPWS:174520|12.82.8.78/VPWS:174520
VPWS:121467|12.82.76.21/VPWS:121467
VPWS:146229|12.82.74.27/VPWS:146229
VPWS:148301|12.82.74.25/VPWS:148301
VPLS:144596|12.82.16.79/VPLS:144596
VPLS:148207|12.82.70.30/VPLS:148207
VPWS:84321|12.82.74.26/VPWS:84321
VPLS:171482|12.82.16.76/VPLS:171482
VPWS:78778|12.82.66.23/VPWS:78778
VPLS:80953|12.82.16.58/VPLS:80953
VPWS:151493|12.82.104.16/VPWS:151493
VPWS:134913|12.82.8.69/VPWS:134913
VPLS:109968|12.82.78.28/VPLS:109968
13979:103315|12.122.215.68/13979:103315
VPLS:179859|12.82.76.18/VPLS:179859
VPWS:78407|12.82.76.18/VPWS:78407
VPWS:95902|12.82.104.6/VPWS:95902
VPWS:178037|12.82.8.100/VPWS:178037
VPLS:171989|12.82.32.78/VPLS:171989
VPLS:121513|12.82.72.20/VPLS:121513
VPWS:155783|12.82.100.7/VPWS:155783
VPLS:167861|12.82.40.82/VPLS:167861
VPLS:172517|12.82.8.60/VPLS:172517
VPWS:25732|150.0.0.168/VPWS:25732
VPWS:70868|12.82.72.19/VPWS:70868
VPWS:85241|12.82.56.1/VPWS:85241
VPLS:145000|12.82.16.65/VPLS:145000
VPWS:91801|12.82.16.66/VPWS:91801
VPWS:88926|12.82.114.10/VPWS:88926
VPWS:125679|12.82.56.2/VPWS:125679
VPWS:175451|12.82.76.28/VPWS:175451
VPLS:28847|10.204.144.94/VPLS:28847
VPWS:163724|12.82.86.24/VPWS:163724
VPLS:175231|12.82.24.62/VPLS:175231
VPWS:128742|12.82.90.21/VPWS:128742
VPWS:128152|12.82.40.102/VPWS:128152
VPWS:83525|12.82.74.25/VPWS:83525
VPWS:119243|12.82.118.1/VPWS:119243
VPWS:163396|12.82.104.16/VPWS:163396
VPWS:96445|12.82.118.7/VPWS:96445
VPWS:83771|12.82.118.6/VPWS:83771
VPLS:136057|12.82.0.73/VPLS:136057
